Date,USG to China,PNW to China,Brazil Panama Canal to China,Brazil Cape Hope to China,BRL=
2013-11-06,45.53,17.65,53.85,44.92,2.2845
2013-11-07,45.16,17.65,53.39,44.5,2.305
2013-11-08,45.01,17.59,53.2,44.37,2.3135
2013-11-11,44.94,17.51,53.13,44.34,2.33
2013-11-12,44.51,17.42,52.61,43.88,2.333
2013-11-13,44.15,17.3,52.18,43.54,2.3325
2013-11-14,43.8,17.3,51.76,43.08,2.313
2013-11-15,43.5,17.13,51.41,42.7,2.3187
2013-11-18,43.31,17.15,51.18,42.5,2.2625
2013-11-19,42.96,17.15,50.75,42.16,2.2705
2013-11-20,42.88,16.97,50.66,41.99,2.271
2013-11-21,42.96,16.91,50.76,42.12,2.3055
2013-11-22,43.33,16.89,51.21,42.5,2.278
2013-11-25,43.49,16.92,51.39,42.72,2.2835
2013-11-26,44.08,16.96,52.11,43.39,2.2964
2013-11-27,45.33,17.19,53.61,44.91,2.329
2013-11-28,46.34,17.32,54.84,45.95,2.3173
2013-11-29,47.05,17.41,55.7,46.68,2.3355
2013-12-02,47.53,17.6,56.28,47.0,2.3557
2013-12-03,48.13,17.69,57.01,47.69,2.3756
2013-12-04,48.74,17.78,57.75,48.37,2.3912
2013-12-05,49.23,17.78,58.32,49.01,2.3609
2013-12-06,49.66,18.34,58.85,49.49,2.3255
2013-12-09,49.88,18.72,59.11,49.73,2.3195
2013-12-10,50.21,18.72,59.51,50.11,2.3087
2013-12-11,50.75,18.72,60.16,50.69,2.341
2013-12-12,50.87,19.46,60.29,50.88,2.332
2013-12-13,51.03,19.47,60.49,50.83,2.3295
2013-12-16,51.18,19.51,60.69,51.16,2.3276
2013-12-17,50.6,19.38,59.98,50.54,2.3191
2013-12-18,49.98,19.06,59.24,49.79,2.326
2013-12-19,49.18,18.85,58.26,49.08,2.353
2013-12-20,48.91,18.74,57.93,48.72,2.3874
2013-12-23,48.72,18.74,57.71,48.58,2.3568
2013-12-24,48.78,18.74,57.79,48.49,2.3568
2013-12-25,48.78,18.74,57.79,48.49,2.3568
2013-12-26,48.78,18.74,57.79,48.49,2.351
2013-12-27,48.78,18.74,57.79,48.49,2.3382
2013-12-30,48.78,27.51,57.79,48.49,2.3619
2013-12-31,48.78,27.51,57.79,48.49,2.3618
2014-01-01,48.78,27.51,57.79,48.49,2.3618
2014-01-02,48.11,27.51,56.97,47.84,2.3874
2014-01-03,47.53,27.21,56.25,47.34,2.376
2014-01-06,47.01,18.14,55.61,46.92,2.3759
2014-01-07,46.63,17.86,55.15,46.32,2.372
2014-01-08,46.44,17.78,54.91,46.04,2.3964
2014-01-09,46.52,17.78,55.01,45.98,2.3902
2014-01-10,46.19,17.56,54.6,45.76,2.3582
2014-01-13,46.05,17.65,54.43,45.76,2.3595
2014-01-14,45.78,17.65,54.09,45.55,2.3501
2014-01-15,45.97,25.14,54.34,42.88,2.3603
2014-01-16,45.75,25.26,54.05,42.85,2.3633
2014-01-17,45.77,25.38,54.08,42.76,2.3423
2014-01-20,45.63,25.43,53.91,42.53,2.344
2014-01-21,45.5,25.28,53.77,42.29,2.3573
2014-01-22,45.24,25.07,53.45,42.08,2.3723
2014-01-23,45.15,24.79,53.35,42.04,2.3956
2014-01-24,44.9,24.51,53.03,41.77,2.3977
2014-01-27,44.79,24.27,52.91,41.66,2.4205
2014-01-28,44.62,24.06,52.71,41.48,2.4258
2014-01-29,44.61,24.0,52.7,41.47,2.4347
2014-01-30,44.45,23.97,52.52,41.32,2.4113
2014-01-31,44.39,23.95,52.45,41.26,2.4122
2014-02-03,44.05,23.93,52.03,40.89,2.4397
2014-02-04,43.95,23.96,51.91,40.79,2.4053
2014-02-05,43.8,14.48,51.72,40.63,2.3981
2014-02-06,43.62,23.86,51.5,40.43,2.382
2014-02-07,43.69,24.0,51.59,40.51,2.3797
2014-02-10,43.82,24.17,51.78,40.67,2.408
2014-02-11,43.58,24.81,51.48,40.41,2.4
2014-02-12,43.48,25.46,51.37,40.32,2.425
2014-02-13,42.94,25.78,50.7,39.74,2.3933
2014-02-14,42.68,26.15,50.4,39.47,2.3888
2014-02-17,42.61,26.42,50.32,39.4,2.389
2014-02-18,42.21,26.85,49.85,38.99,2.395
2014-02-19,41.86,27.13,49.42,38.62,2.3937
2014-02-20,41.34,27.29,48.79,38.08,2.3701
2014-02-21,41.13,27.29,48.55,37.86,2.3453
2014-02-24,40.81,27.24,48.17,37.53,2.339
2014-02-25,40.19,27.05,47.4,36.87,2.3408
2014-02-26,39.81,26.8,46.95,36.48,2.3495
2014-02-27,39.37,26.68,46.41,36.01,2.3217
2014-02-28,39.06,26.49,46.03,35.68,2.3381
2014-03-03,39.17,26.27,46.19,35.81,2.3438
2014-03-04,38.85,26.15,45.79,35.47,2.3406
2014-03-05,38.68,26.22,45.58,35.28,2.3178
2014-03-06,38.71,26.2,45.61,35.31,2.3225
2014-03-07,38.7,26.28,45.58,35.29,2.3403
2014-03-10,38.84,26.36,45.75,35.45,2.3491
2014-03-11,39.11,26.74,46.08,35.72,2.3639
2014-03-12,39.19,31.63,46.17,35.81,2.3523
2014-03-13,39.32,31.65,46.34,35.95,2.3636
2014-03-14,39.5,31.71,46.55,36.14,2.346
2014-03-17,39.62,31.75,46.69,36.26,2.3485
2014-03-18,39.61,31.76,46.68,36.25,2.334
2014-03-19,39.73,31.09,46.83,36.38,2.3473
2014-03-20,39.81,31.1,46.92,36.45,2.3269
2014-03-21,39.95,31.06,47.1,36.6,2.3237
2014-03-24,39.82,31.02,46.93,36.46,2.322
2014-03-25,39.7,30.88,46.79,36.34,2.3108
2014-03-26,39.41,26.27,46.44,36.03,2.3037
2014-03-27,38.91,25.99,45.84,35.52,2.2583
2014-03-28,38.41,25.76,45.25,35.0,2.2609
2014-03-31,37.94,25.76,44.68,34.51,2.2714
2014-04-01,37.42,25.11,44.06,33.96,2.2603
2014-04-02,36.87,24.7,43.38,33.38,2.2685
2014-04-03,36.55,24.33,42.99,33.04,2.2788
2014-04-04,36.53,24.09,42.98,33.03,2.2354
2014-04-07,36.37,23.94,42.79,32.86,2.2184
2014-04-08,36.27,23.81,42.66,32.75,2.2009
2014-04-09,36.21,23.79,42.59,32.69,2.1854
2014-04-10,36.1,23.64,42.46,32.63,2.206
2014-04-11,36.05,23.54,42.4,32.53,2.2172
2014-04-14,36.16,23.4,42.53,32.64,2.213
2014-04-15,36.21,23.28,42.61,32.7,2.2324
2014-04-16,36.41,23.13,42.84,32.97,2.243
2014-04-17,36.57,23.1,43.03,33.07,2.2373
2014-04-18,36.57,23.1,43.03,33.07,2.237
2014-04-21,36.57,23.1,43.03,33.07,2.236
2014-04-22,36.8,23.06,43.3,33.31,2.2372
2014-04-23,36.93,23.09,43.47,33.46,2.2205
2014-04-24,37.05,23.13,43.61,33.58,2.213
2014-04-25,37.18,23.13,43.76,33.71,2.2435
2014-04-28,37.27,23.18,43.87,33.81,2.223
2014-04-29,37.2,23.16,43.78,33.72,2.2356
2014-04-30,37.14,22.97,43.71,33.66,2.232
2014-05-01,37.0,22.86,43.52,33.5,2.233
2014-05-02,37.03,22.76,43.57,33.54,2.2197
2014-05-05,40.55,22.76,46.8,33.48,2.2429
2014-05-06,36.9,22.76,43.4,33.4,2.2289
2014-05-07,36.92,22.69,43.43,33.42,2.216
2014-05-08,37.02,22.75,43.56,33.53,2.214
2014-05-09,37.23,22.94,43.82,33.76,2.2123
2014-05-12,37.22,22.97,43.79,33.74,2.2135
2014-05-13,37.4,22.97,44.02,33.93,2.2143
2014-05-14,37.69,23.08,44.37,34.24,2.2015
2014-05-15,38.2,23.2,44.99,34.78,2.2201
2014-05-16,38.35,23.26,45.17,34.93,2.2138
2014-05-19,38.6,23.33,45.48,35.2,2.2055
2014-05-20,38.68,23.35,45.58,35.29,2.2155
2014-05-21,38.6,28.53,45.49,35.21,2.2065
2014-05-22,38.39,28.36,45.24,34.99,2.2148
2014-05-23,38.11,28.2,44.89,34.69,2.2226
2014-05-26,38.11,28.2,44.89,34.69,2.2236
2014-05-27,37.73,27.74,44.43,34.29,2.237
2014-05-28,37.39,22.63,44.02,33.93,2.2321
2014-05-29,37.12,22.39,43.7,33.65,2.2245
2014-05-30,36.86,22.23,43.38,33.38,2.2403
2014-06-02,36.61,22.23,43.07,33.11,2.2765
2014-06-03,36.45,21.9,42.88,32.95,2.2795
2014-06-04,36.24,21.65,42.63,32.72,2.2776
2014-06-05,35.87,21.43,42.17,32.33,2.2616
2014-06-06,35.59,21.19,41.83,32.11,2.2465
2014-06-09,35.66,21.04,41.92,32.11,2.227
2014-06-10,35.58,20.94,41.83,31.97,2.2215
2014-06-11,35.41,20.78,41.63,31.86,2.2325
2014-06-12,35.08,20.46,41.24,31.52,2.2295
2014-06-13,34.87,20.18,41.0,31.31,2.2237
2014-06-16,34.51,19.87,40.56,32.02,2.2333
2014-06-17,34.05,19.65,40.0,31.54,2.2617
2014-06-18,33.96,19.5,39.91,31.45,2.227
2014-06-19,34.07,19.35,40.06,31.58,2.222
2014-06-20,33.86,19.25,39.81,31.36,2.2285
2014-06-23,33.86,19.16,39.81,31.37,2.2175
2014-06-24,33.74,19.06,39.66,31.24,2.2242
2014-06-25,33.51,18.96,39.39,31.0,2.2076
2014-06-26,33.24,18.87,39.04,30.7,2.1964
2014-06-27,33.09,18.86,38.86,30.54,2.1934
2014-06-30,32.97,18.96,38.71,30.42,2.2137
2014-07-01,33.06,19.17,38.82,30.51,2.2013
2014-07-02,33.2,19.55,38.98,30.66,2.2245
2014-07-03,33.38,20.31,39.18,30.83,2.2098
2014-07-04,33.81,20.76,39.71,31.28,2.213
2014-07-07,34.0,21.05,39.93,31.48,2.2237
2014-07-08,34.14,21.26,40.09,31.62,2.212
2014-07-09,33.97,21.1,39.86,31.73,2.212
2014-07-10,34.05,20.98,39.96,31.51,2.2191
2014-07-11,33.92,20.74,39.8,31.37,2.2205
2014-07-14,33.77,20.63,39.63,31.22,2.2104
2014-07-15,33.59,20.43,39.41,31.03,2.2196
2014-07-16,33.42,20.2,39.21,30.86,2.2236
2014-07-17,33.24,20.02,38.99,30.66,2.2575
2014-07-18,33.2,19.74,38.94,30.62,2.2245
2014-07-21,33.1,19.74,38.82,30.52,2.219
2014-07-22,33.1,19.54,38.83,30.53,2.2129
2014-07-23,33.24,19.34,38.99,30.66,2.2175
2014-07-24,33.58,19.19,39.41,31.03,2.222
2014-07-25,33.62,19.1,39.46,31.07,2.2285
2014-07-28,33.89,18.99,39.78,31.36,2.222
2014-07-29,33.95,18.96,39.84,31.41,2.2303
2014-07-30,34.23,18.87,40.19,31.57,2.2452
2014-07-31,34.2,18.76,40.16,31.58,2.2634
2014-08-01,34.06,18.68,39.98,31.57,2.2572
2014-08-04,34.1,18.63,40.02,31.57,2.258
2014-08-05,34.14,18.57,40.07,31.61,2.2815
2014-08-06,34.24,18.46,40.19,31.71,2.273
2014-08-07,34.35,18.42,40.32,31.83,2.2949
2014-08-08,34.72,18.4,40.78,32.23,2.2805
2014-08-11,34.78,18.42,40.84,32.28,2.275
2014-08-12,34.85,18.59,40.91,32.5,2.2765
2014-08-13,35.06,18.63,41.17,32.57,2.2795
2014-08-14,36.01,19.15,42.31,33.56,2.2661
2014-08-15,36.53,19.89,42.93,34.1,2.2593
2014-08-18,36.74,20.19,43.18,34.32,2.2575
2014-08-19,36.85,20.21,43.32,34.44,2.2462
2014-08-20,36.9,20.17,43.38,34.5,2.2617
2014-08-21,36.77,20.08,43.22,34.36,2.268
2014-08-22,36.84,19.96,43.31,34.43,2.277
2014-08-25,36.84,19.96,43.31,34.43,2.2875
2014-08-26,36.88,19.86,43.35,34.47,2.261
2014-08-27,37.11,19.69,43.64,34.72,2.2466
2014-08-28,37.62,19.91,44.27,35.26,2.2405
2014-08-29,37.99,20.23,44.72,35.65,2.2355
2014-09-01,38.09,20.42,44.83,35.75,2.245
2014-09-02,38.26,20.57,45.05,35.94,2.243
2014-09-03,38.15,20.87,44.89,35.8,2.2367
2014-09-04,38.2,21.18,44.95,35.85,2.2426
2014-09-05,38.28,21.43,45.05,35.94,2.2403
2014-09-08,37.98,21.75,44.66,35.6,2.2672
2014-09-09,37.91,22.19,44.59,35.47,2.286
2014-09-10,37.45,22.57,44.02,35.11,2.2883
2014-09-11,37.07,22.63,43.55,34.65,2.2977
2014-09-12,36.83,22.58,43.27,34.4,2.339
2014-09-15,36.55,22.46,42.91,34.09,2.3422
2014-09-16,36.27,22.38,42.58,33.8,2.3317
2014-09-17,36.15,22.39,42.43,33.67,2.3581
2014-09-18,36.05,22.31,42.31,33.57,2.3641
2014-09-19,35.99,22.26,42.23,33.5,2.3679
2014-09-22,36.03,22.17,42.29,33.56,2.3979
2014-09-23,36.0,22.05,42.25,33.52,2.4113
2014-09-24,35.98,21.63,42.22,33.5,2.3828
2014-09-25,36.14,21.54,42.42,33.67,2.4277
2014-09-26,36.16,21.53,42.44,33.8,2.4198
2014-09-29,36.25,21.51,42.55,33.77,2.4466
2014-09-30,36.62,21.52,43.0,34.17,2.4449
2014-10-01,36.83,21.74,43.25,34.39,2.4805
2014-10-02,37.01,22.03,43.47,34.57,2.4949
2014-10-03,37.09,22.13,43.57,34.66,2.458
2014-10-06,36.9,22.18,43.32,34.45,2.4236
2014-10-07,36.53,22.18,42.86,34.32,2.3956
2014-10-08,36.1,21.75,42.32,34.11,2.3765
2014-10-09,35.84,21.72,41.99,33.3,2.398
2014-10-10,35.45,21.73,41.5,32.88,2.4287
2014-10-13,35.16,21.77,41.12,32.55,2.394
2014-10-14,34.97,21.92,40.87,32.34,2.3995
2014-10-15,34.4,21.64,40.13,31.71,2.458
2014-10-16,34.38,22.06,40.09,31.67,2.4715
2014-10-17,35.13,22.35,41.05,31.82,2.4348
2014-10-20,35.11,22.64,41.01,32.46,2.4646
2014-10-21,35.16,23.01,41.05,32.5,2.4802
2014-10-22,35.55,23.23,41.53,32.81,2.486
2014-10-23,35.73,23.09,41.73,33.1,2.4975
2014-10-24,35.96,23.27,42.01,33.34,2.4733
2014-10-27,36.05,23.41,42.12,33.43,2.5218
2014-10-28,36.31,23.88,42.43,33.7,2.4606
2014-10-29,36.46,24.24,42.62,33.87,2.4609
2014-10-30,36.53,24.74,42.7,33.94,2.4033
2014-10-31,36.42,24.96,42.56,33.82,2.4779
2014-11-03,36.55,25.09,42.73,33.96,2.4962
2014-11-04,36.33,25.05,42.44,33.71,2.4959
2014-11-05,35.85,24.4,41.83,33.19,2.5036
2014-11-06,35.67,24.17,41.62,33.0,2.5692
2014-11-07,35.53,23.94,41.45,32.86,2.558
2014-11-10,35.49,23.81,41.43,32.83,2.552
2014-11-11,35.14,23.73,40.98,32.45,2.5565
2014-11-12,34.8,23.6,40.57,32.09,2.5657
2014-11-13,34.5,23.28,40.19,31.76,2.5887
2014-11-14,34.19,22.62,39.8,31.43,2.6005
2014-11-17,33.93,22.37,39.48,31.15,2.6077
2014-11-18,33.74,22.23,39.25,30.95,2.582
2014-11-19,33.74,22.26,39.25,30.95,2.5715
2014-11-20,33.72,22.18,39.22,30.92,2.5718
2014-11-21,33.59,22.15,39.05,30.78,2.5152
2014-11-24,33.84,22.08,39.38,31.06,2.5453
2014-11-25,33.74,22.02,39.25,30.95,2.5296
2014-11-26,33.68,21.96,39.16,30.87,2.5009
2014-11-27,33.17,21.78,38.49,31.1,2.5302
2014-11-28,33.5,21.67,38.89,31.34,2.5651
2014-12-01,33.35,21.5,38.7,30.47,2.5589
2014-12-02,33.3,21.22,38.63,30.42,2.5669
2014-12-03,33.06,21.01,38.33,30.33,2.5515
2014-12-04,32.69,20.8,37.86,30.2,2.5907
2014-12-05,32.56,20.62,37.7,30.15,2.5892
2014-12-08,32.23,20.54,37.28,30.09,2.5996
2014-12-09,32.22,20.38,37.28,29.95,2.5928
2014-12-10,31.61,20.14,36.5,29.82,2.615
2014-12-11,31.37,19.96,36.2,29.6,2.6494
2014-12-12,30.75,19.71,35.43,29.37,2.6541
2014-12-15,30.34,19.5,34.92,29.15,2.6952
2014-12-16,29.95,19.33,34.42,26.78,2.7382
2014-12-17,29.65,19.23,34.05,26.46,2.7145
2014-12-18,29.57,19.09,33.97,26.38,2.6623
2014-12-19,29.28,18.94,33.62,26.07,2.6593
2014-12-22,29.29,18.9,33.64,26.09,2.664
2014-12-23,28.93,18.81,33.19,25.84,2.6937
2014-12-24,28.48,18.71,32.64,25.55,2.695
2014-12-25,28.48,18.71,32.64,25.41,2.6952
2014-12-26,28.48,18.71,32.64,25.4,2.6675
2014-12-29,28.48,18.71,32.64,25.07,2.7019
2014-12-30,28.48,18.71,32.64,24.84,2.657
2014-12-31,28.48,18.71,32.64,24.51,2.657
2015-01-01,28.48,18.71,32.64,24.51,2.657
2015-01-02,27.45,18.47,31.33,24.1,2.6931
2015-01-05,27.09,18.28,30.88,23.71,2.7059
2015-01-06,26.52,18.13,30.15,23.08,2.6996
2015-01-07,26.44,15.27,30.05,22.99,2.683
2015-01-08,26.38,15.24,29.98,22.94,2.662
2015-01-09,26.33,15.3,29.93,22.89,2.6299
2015-01-12,25.99,15.4,29.5,22.52,2.6733
2015-01-13,25.88,15.5,29.36,22.4,2.6425
2015-01-14,25.91,15.53,29.4,22.43,2.6159
2015-01-15,26.17,15.51,29.73,22.45,2.641
2015-01-16,26.09,15.43,29.63,22.63,2.6204
2015-01-19,25.95,15.38,29.45,22.48,2.6511
2015-01-20,25.87,15.26,29.36,22.4,2.6133
2015-01-21,25.58,15.1,28.99,22.26,2.6
2015-01-22,25.48,14.91,28.88,21.98,2.5735
2015-01-23,25.5,14.73,28.92,22.01,2.5785
2015-01-26,25.24,14.73,28.6,21.73,2.5832
2015-01-27,25.05,14.42,28.37,21.53,2.5722
2015-01-28,24.74,14.29,28.0,21.14,2.5757
2015-01-29,23.28,14.1,26.23,19.64,2.6027
2015-01-30,22.7,13.86,25.54,19.07,2.6814
2015-02-02,23.06,13.64,26.03,19.49,2.7261
2015-02-03,23.39,13.37,26.48,19.18,2.694
2015-02-04,23.3,14.01,26.37,19.78,2.7416
2015-02-05,22.79,14.48,25.73,19.23,2.7446
2015-02-06,23.21,14.55,26.27,19.22,2.7815
2015-02-09,23.39,14.64,26.5,19.89,2.7685
2015-02-10,23.46,14.8,26.58,19.96,2.8338
2015-02-11,23.47,15.03,26.57,19.96,2.8688
2015-02-12,23.85,15.23,27.06,20.37,2.8205
2015-02-13,24.44,15.34,27.81,21.02,2.8333
2015-02-16,24.53,15.48,27.93,21.12,2.8333
2015-02-17,24.63,15.51,28.05,21.23,2.829
2015-02-18,24.78,15.56,28.24,21.39,2.8364
2015-02-19,24.56,15.6,27.95,21.14,2.8663
2015-02-20,24.4,15.58,27.74,20.96,2.867
2015-02-23,24.42,15.58,27.76,20.98,2.8785
2015-02-24,24.24,15.63,27.53,20.79,2.8325
2015-02-25,24.27,16.56,27.56,20.81,2.8745
2015-02-26,24.79,16.74,28.23,21.38,2.908
2015-02-27,24.99,16.86,28.48,21.47,2.838
2015-03-02,24.95,17.03,28.43,21.55,2.896
2015-03-03,24.79,17.24,28.22,21.37,2.9303
2015-03-04,24.94,17.44,28.41,21.54,2.9755
2015-03-05,24.88,17.45,28.32,21.57,3.0024
2015-03-06,24.79,17.52,28.21,21.58,3.0605
2015-03-09,24.63,17.6,28.01,21.58,3.1215
2015-03-10,24.28,17.63,27.54,21.57,3.1016
2015-03-11,24.46,17.08,27.78,21.55,3.1251
2015-03-12,24.51,15.44,27.84,21.57,3.1647
2015-03-13,24.2,15.42,27.44,21.6,3.2479
2015-03-16,23.96,15.44,27.13,21.69,3.2485
2015-03-17,24.11,15.45,27.31,21.83,3.2392
2015-03-18,24.45,15.06,27.74,22.02,3.2084
2015-03-19,24.76,15.06,28.12,21.31,3.2915
2015-03-20,24.85,15.0,28.22,21.4,3.2279
2015-03-23,24.8,14.98,28.15,21.34,3.1319
2015-03-24,25.0,14.91,28.42,21.56,3.1394
2015-03-25,24.81,14.84,28.18,21.36,3.2002
2015-03-26,25.32,14.78,28.84,21.92,3.1822
2015-03-27,25.3,14.73,28.81,21.9,3.2488
2015-03-30,25.12,14.69,28.58,21.7,3.2292
2015-03-31,24.85,14.61,28.22,21.4,3.1947
2015-04-01,24.85,14.52,28.22,21.4,3.1647
2015-04-02,25.14,14.43,28.61,21.73,3.1193
2015-04-03,25.14,14.43,28.61,21.73,3.12
2015-04-06,25.14,14.43,28.61,21.73,3.1261
2015-04-07,24.98,14.35,28.4,21.55,3.1275
2015-04-08,25.11,14.44,28.57,21.69,3.0487
2015-04-09,24.96,14.41,28.38,21.53,3.0585
2015-04-10,25.12,14.41,28.58,21.7,3.0745
2015-04-13,25.69,14.43,29.3,22.32,3.1205
2015-04-14,25.59,14.46,29.16,22.2,3.0623
2015-04-15,25.78,14.72,29.39,22.41,3.0283
2015-04-16,26.24,14.72,29.98,22.91,3.0217
2015-04-17,26.38,14.76,30.15,23.06,3.0404
2015-04-20,26.52,14.77,30.33,23.21,3.032
2015-04-21,26.64,14.79,30.48,23.34,3.0335
2015-04-22,26.51,14.8,30.3,23.19,3.0098
2015-04-23,26.69,14.82,30.52,23.39,2.9697
2015-04-24,27.14,14.84,31.11,23.89,2.9511
2015-04-27,27.13,14.82,31.09,23.87,2.916
2015-04-28,27.06,14.81,31.0,23.8,2.936
2015-04-29,26.87,15.0,30.78,23.6,2.9597
2015-04-30,26.87,14.93,30.78,23.6,3.014
2015-05-01,26.99,14.92,30.95,23.45,3.0131
2015-05-04,26.99,14.92,30.95,23.45,3.0855
2015-05-05,27.3,14.8,31.36,23.3,3.0525
2015-05-06,27.22,15.32,31.27,23.11,3.0321
2015-05-07,26.61,15.3,30.51,22.83,3.0245
2015-05-08,26.31,15.28,30.14,22.65,2.972
2015-05-11,26.13,15.32,29.92,22.48,3.06
2015-05-12,26.27,15.39,30.12,22.37,3.0193
2015-05-13,26.24,15.52,30.08,22.27,3.0389
2015-05-14,25.89,15.42,29.64,22.12,2.993
2015-05-15,25.6,15.53,29.27,22.03,2.9957
2015-05-18,25.51,15.61,29.16,21.94,3.0062
2015-05-19,25.11,15.65,28.66,21.76,3.0391
2015-05-20,24.98,15.5,28.5,21.62,3.0017
2015-05-21,24.81,15.51,28.28,21.44,3.0376
2015-05-22,24.73,15.48,28.19,21.36,3.0934
2015-05-25,24.73,15.48,28.19,21.36,3.0957
2015-05-26,24.71,15.39,28.16,21.33,3.153
2015-05-27,24.6,15.36,28.02,21.21,3.1394
2015-05-28,24.35,15.25,27.7,20.93,3.1621
2015-05-29,24.55,15.19,27.96,21.16,3.1788
2015-06-01,25.24,15.18,28.8,21.45,3.1703
2015-06-02,25.0,15.18,28.52,21.64,3.1296
2015-06-03,25.21,15.18,28.78,21.86,3.1336
2015-06-04,25.45,15.3,29.05,22.1,3.1403
2015-06-05,25.57,15.35,29.16,22.21,3.1433
2015-06-08,25.89,15.38,29.57,22.55,3.1124
2015-06-09,26.35,15.42,30.13,23.04,3.096
2015-06-10,26.94,15.49,30.87,23.68,3.1172
2015-06-11,27.28,15.61,31.28,24.03,3.0893
2015-06-12,27.45,15.7,31.48,24.21,3.117
2015-06-15,27.6,15.81,31.64,24.35,3.1296
2015-06-16,27.83,15.97,31.91,24.59,3.0874
2015-06-17,28.24,16.15,32.41,25.02,3.0564
2015-06-18,28.49,16.31,32.71,25.28,3.0593
2015-06-19,28.51,16.35,32.74,25.3,3.0963
2015-06-22,28.36,16.33,32.56,25.15,3.0799
2015-06-23,28.13,16.27,32.26,24.9,3.0748
2015-06-24,28.08,16.2,32.21,24.85,3.0968
2015-06-25,27.93,16.21,32.02,24.68,3.1269
2015-06-26,27.94,16.21,32.03,24.7,3.1289
2015-06-29,27.67,16.26,31.69,24.4,3.1175
2015-06-30,27.94,16.29,32.03,24.69,3.102
2015-07-01,28.06,15.77,32.18,24.82,3.1485
2015-07-02,28.36,15.84,32.53,25.13,3.0952
2015-07-03,28.44,15.93,32.62,25.21,3.134
2015-07-06,28.23,16.0,32.35,24.97,3.1387
2015-07-07,28.22,16.06,32.31,24.94,3.1863
2015-07-08,28.3,15.63,32.38,25.01,3.2335
2015-07-09,29.12,15.74,33.4,25.89,3.2188
2015-07-10,29.86,15.85,34.31,26.68,3.1583
2015-07-13,29.81,15.95,34.22,26.6,3.1335
2015-07-14,30.08,16.02,34.54,26.88,3.1389
2015-07-15,30.45,16.38,35.0,27.28,3.1385
2015-07-16,30.79,16.56,35.41,27.63,3.158
2015-07-17,30.93,16.65,35.57,27.77,3.1873
2015-07-20,31.02,16.74,35.68,27.87,3.1977
2015-07-21,31.08,16.83,35.75,27.93,3.171
2015-07-22,31.04,16.8,35.7,27.89,3.2228
2015-07-23,30.77,16.73,35.38,27.61,3.2849
2015-07-24,30.22,16.61,34.69,27.02,3.3544
2015-07-27,29.82,16.49,34.2,26.59,3.3635
2015-07-28,29.39,16.34,33.66,26.12,3.3573
2015-07-29,29.01,15.69,33.18,25.71,3.3298
2015-07-30,29.07,15.47,33.28,25.79,3.3705
2015-07-31,28.81,15.28,32.97,25.52,3.4204
2015-08-03,28.43,15.1,32.47,25.09,3.4511
2015-08-04,28.43,15.02,32.47,25.09,3.4702
2015-08-05,28.55,14.98,32.63,25.23,3.4855
2015-08-06,28.67,14.96,32.77,25.35,3.5347
2015-08-07,28.62,14.98,32.7,25.29,3.5057
2015-08-10,28.54,14.99,32.58,25.19,3.4341
2015-08-11,28.87,15.02,32.99,25.53,3.4744
2015-08-12,28.85,15.05,32.96,25.5,3.4804
2015-08-13,29.02,14.75,33.18,25.68,3.5181
2015-08-14,28.76,14.82,32.85,25.4,3.4834
2015-08-17,28.53,14.85,32.56,25.14,3.4797
2015-08-18,28.39,14.85,32.39,24.99,3.4678
2015-08-19,28.25,14.88,32.21,24.84,3.4924
2015-08-20,28.04,14.96,31.94,24.61,3.4559
2015-08-21,27.9,15.0,31.76,24.46,3.4993
2015-08-24,27.46,15.01,31.19,23.96,3.5531
2015-08-25,27.09,15.06,30.72,23.56,3.6172
2015-08-26,27.04,15.06,30.67,23.51,3.5952
2015-08-27,26.92,14.28,30.54,23.4,3.5506
2015-08-28,26.86,14.21,30.48,23.34,3.5808
2015-08-31,26.86,14.21,30.48,23.76,3.6187
2015-09-01,27.52,14.18,31.36,24.11,3.7016
2015-09-02,26.97,14.07,30.68,23.51,3.7588
2015-09-03,26.76,13.96,30.44,23.31,3.7377
2015-09-04,26.5,13.93,30.12,23.03,3.8439
2015-09-07,26.11,13.93,29.65,22.62,3.8372
2015-09-08,25.76,13.78,29.21,22.24,3.8185
2015-09-09,25.39,13.93,28.75,21.84,3.7778
2015-09-10,24.9,13.84,28.15,21.32,3.8491
2015-09-11,24.51,13.81,27.67,20.91,3.87
2015-09-14,24.28,13.83,27.39,20.66,3.8139
2015-09-15,24.07,13.9,27.13,20.44,3.863
2015-09-16,23.88,14.08,26.9,20.24,3.8277
2015-09-17,24.27,14.25,27.39,20.66,3.8976
2015-09-18,24.52,14.46,27.68,20.92,3.9445
2015-09-21,24.55,14.56,27.7,20.94,3.9854
2015-09-22,24.41,14.55,27.53,20.78,4.0487
2015-09-23,24.53,14.52,27.68,20.91,4.1775
2015-09-24,24.43,14.5,27.56,20.81,3.9363
2015-09-25,24.32,14.5,27.43,20.7,3.9768
2015-09-28,24.22,14.43,27.3,20.59,4.1068
2015-09-29,23.93,14.35,26.94,20.42,4.0619
2015-09-30,23.83,14.29,26.83,20.3,3.9478
2015-10-01,23.81,14.24,26.81,20.16,4.0092
2015-10-02,23.98,14.25,27.03,20.35,3.9316
2015-10-05,23.94,14.27,26.97,20.3,3.9118
2015-10-06,24.26,14.29,27.39,20.67,3.8534
2015-10-07,24.77,14.38,28.04,21.23,3.8826
