Date,No 2 Delivered USG,No 2 Delivered PNW,Santos FOB Price Spot,Paranagua FOB Price Spot,Brazilian Soybeans CIF Rotterdam Position 1,BRL=
2013-04-10,1.046373285434358,1.1425,0.14064718049205105,-0.10946168081863661,1.4763754626605703,1.9739
2013-04-11,1.0981145220988466,1.1300000000000008,0.29308512954495924,-0.15705639015893702,1.383875462660571,1.9735
2013-04-12,1.0969758327890258,1.1899999999999995,0.255477901153931,-0.19439146527324347,1.2738754626605697,1.9692
2013-04-15,1.097354670150228,1.4300000000000015,0.09310907903331156,-0.15699978227737788,1.4538754626605712,2.0002
2013-04-16,1.0983681689527547,1.2750000000000004,0.3004147615937285,-0.15952427607228437,1.2888754626605703,1.986
2013-04-17,1.1977046592640974,1.1775000000000002,0.00812268669714733,-0.1619731112562608,1.1813754626605704,2.0009
2013-04-18,1.297547354670149,1.2650000000000006,-0.09941541476159266,-0.34952427607228387,1.0988754626605708,2.018
2013-04-19,1.2982750925321138,1.2474999999999987,0.14298443283257,-1.7895759851948618,1.1213754626605699,2.0102
2013-04-22,1.2966922490746793,1.137500000000001,-0.12449216198563029,-0.39446821249727826,1.231375462660571,2.0209
2013-04-23,1.2961860439799686,1.1425,-0.12935281950794852,-0.5794943392118448,1.2063754626605707,2.0245
2013-04-24,1.2985586762464632,1.1600000000000001,-0.399405617243632,-0.5493620727193544,1.3638754626605714,2.0104
2013-04-25,1.2967875027215339,1.0650000000000013,-0.41941106030916586,-0.6695199216198553,1.6533082952318736,2.0012
2013-04-26,1.297768887437405,1.2025000000000006,-0.314467123884171,-0.574373503156977,1.6434035488787302,1.9985
2013-04-29,1.2959988025255829,1.1225000000000005,-0.07184356629653799,-0.5720612889179186,1.0238455258001302,2.0075
2013-04-30,1.2978973437840189,1.1824999999999992,-1.5820286305247109,-0.7070558458523823,0.965870346178967,2.001
2013-05-01,1.2983072066187678,1.0749999999999993,-1.2795286305247107,-0.40455584585238213,1.0071032005225362,2.001
2013-05-02,0.7298867842368804,1.1500000000000004,-0.36934030045721755,-0.8695580230785982,1.0156477247986047,2.009
2013-05-03,0.5898867842368798,1.2299999999999986,-0.4094600478989765,-0.8794687568038331,1.0117243631613313,2.0087
2013-05-06,0.6649499237970833,1.1950000000000003,-0.43944807315480006,-0.9393936424994553,0.9507108643588076,2.0093
2013-05-07,0.5838112344872641,0.9049999999999994,-0.42941541476159273,-0.929360984106248,0.8913444371870245,2.0075
2013-05-08,0.5159002830394073,0.9200000000000017,-0.4995035924232507,-2.2170629218375772,0.8696995427824952,2.0047
2013-05-09,0.5730214456782061,0.8674999999999997,-1.8396173524929225,-2.3395629218375777,0.926820705421294,2.013
2013-05-10,0.5050462660570432,0.9375,-1.9495041367298072,-2.3996456564337034,0.2655513825386464,2.0198
2013-05-13,0.37893969083387624,0.6999999999999993,-2.177123884171566,-1.184580883953842,0.13672327454822408,2.0072
2013-05-14,0.09900174178097032,0.6850000000000005,-2.1446298715436516,-2.644575440888307,0.10444480731548111,2.0199
2013-05-15,1.3961229044197694,1.852500000000001,-1.099522643152623,-1.5994682124972783,1.5022626823426943,2.022
2013-05-16,1.4962823862399297,1.834999999999999,-1.1746298715436527,-1.674575440888308,1.5044469845416923,2.0265
2013-05-17,1.4985619420857823,1.6950000000000003,-1.3018952754191169,-1.8021129980404957,1.5067265403875467,2.0345
2013-05-20,1.4964108425865454,1.6750000000000007,-1.5293892880470263,-2.029607010668407,1.5018539081210527,2.039
2013-05-21,1.4977090137165252,1.727500000000001,-1.60701556716743,-2.1069611365120835,1.5031520792510324,2.0406
2013-05-22,1.498279446984542,1.6075,0.3829953189636406,-0.1169502503810147,1.803091116917047,2.0487
2013-05-23,1.49748856956238,1.6450000000000014,-1.7819584149793162,-2.2819039843239697,1.6526159372958862,2.0439
2013-05-24,1.72998856956238,1.7175000000000011,-1.4993822120618336,-1.9995999346832125,1.621127258872196,2.0512
2013-05-27,1.72998856956238,1.7175000000000011,-1.4993822120618336,-1.9995999346832125,1.8034699542782526,2.0543
2013-05-28,1.2965703244067068,1.7475000000000005,-1.4919121489222729,-1.9921298715436517,1.7020787067276313,2.0749
2013-05-29,1.2980889396908335,1.112499999999999,-1.3820765295014148,-0.32693827563683975,1.703597322011758,2.1101
2013-05-30,1.298215218811233,1.1724999999999994,-1.3220765295014143,-0.26693827563683925,1.703723601132161,2.1095
2013-05-31,1.297234922708471,1.2599999999999998,-1.4994121489222731,-1.999629871543652,1.7081863705639027,2.1418
2013-06-03,1.2981221423905929,1.1950000000000003,-1.524379490529066,-2.0245972131504466,1.1021717831482718,2.124
2013-06-04,1.2975206836490312,1.1925000000000008,-1.48960102329632,-2.0796293272371003,1.1042918571739602,2.1249
2013-06-05,1.2976790768560846,1.259999999999998,-0.009473111256259159,-2.3295797953407362,1.1044502503810136,2.1282
2013-06-06,1.2961914870455011,1.0975000000000001,-1.6920514913999565,-2.0420406052688893,1.1029626605704337,2.1299
2013-06-07,1.297077618114523,1.0875000000000004,-1.4720819725669507,-2.071907794469846,1.0902411278031803,2.1308
2013-06-10,1.2960641193119962,1.1024999999999991,-1.4894246679730028,-1.9893702373176563,1.1028352928369252,2.1457
2013-06-11,1.2970465926409762,0.9049999999999994,-1.5396070106684068,-2.1394328325713037,1.1038177661659052,2.1318
2013-06-12,1.2972681254082286,1.012500000000001,-1.8618871108208133,-2.3621048334421957,1.25372360113216,2.155
2013-06-13,1.297456455475725,1.0675000000000026,-1.7095650990637914,-2.239447528848247,1.104227629000654,2.1215
2013-06-14,1.2975517091225797,1.0749999999999993,-1.7195395166557788,-2.2695612889179184,1.104322882647505,2.1517
2013-06-17,1.2967287176137603,1.0549999999999997,-1.8493631613324624,-2.2295612889179193,1.1034998911386893,2.1698
2013-06-18,-0.43843838449814854,1.2325,-1.7970275419116053,-2.176953516220335,1.101949161767907,2.18
2013-06-19,-0.40581101676464115,1.0,-1.6819377313302848,-2.18188330067494,1.101918136294362,2.2238
2013-06-20,-0.40119203135205694,1.195000000000002,-1.8068637056390155,-2.1971315044633144,1.1038155889396908,2.258
2013-06-21,-0.4566672109732206,1.2075000000000014,-1.6620340735902452,-2.241992706292182,1.080998802525583,2.2415
2013-06-24,-0.6550533420422369,1.0099999999999998,-1.74448290877422,-2.3445808839538422,1.1030568256041828,2.2257
2013-06-25,-0.7712241454387101,1.1075,-1.9795846940997173,-2.4795302634443726,1.1039119311996526,2.2137
2013-06-26,-0.9238193990855663,1.0574999999999992,-2.0870025038101456,-2.4669284781188754,1.1037225125190506,2.1865
2013-06-27,-1.0608763335510556,1.0949999999999989,-2.2069137818419335,-2.65705530154583,1.002045504027869,2.1987
2013-06-28,-1.3651175702155438,1.0250000000000021,-2.5669464402351387,-2.996948617461353,0.9672360113215746,2.2315
2013-07-01,-1.4958774221641615,1.2350000000000012,-2.559452427607228,-3.0593979969518834,1.0024896581754827,2.228
2013-07-02,-1.5453712170694534,1.1499999999999986,-2.5920727193555404,-3.14209449161768,1.001983453080772,2.254
2013-07-03,-1.6122697583278907,1.0949999999999989,-2.4494132375353814,-3.2196070106684083,1.003123231003702,2.2676
2013-07-04,-1.6122697583278907,1.0949999999999989,-2.4494132375353814,-3.2196070106684083,1.1038199433921179,2.2475
2013-07-05,-1.869549314173744,1.040000000000001,-3.0795427824951034,-3.549551491399958,1.0996429349009365,2.2515
2013-07-08,-1.8425544306553459,0.7874999999999979,-2.954572719355541,-3.5045944916176808,1.1021440235140396,2.2639
2013-07-09,-1.3600201393424793,0.9974999999999987,-2.8721037448290883,-3.321973111256261,1.102967015022859,2.2561
2013-07-10,-1.0797033529283677,1.3024999999999984,-2.3620895928586982,-3.0620678205965604,1.1029659264097518,2.2637
2013-07-11,-1.1148296320487692,1.2375000000000007,-2.379525908991944,-3.079504136729806,1.1032195732636616,2.2535
2013-07-12,-1.07774276072284,1.2175000000000011,-2.5996238841715655,-3.0494932505987364,1.2137878293054634,2.2671
2013-07-15,0.18054920531243113,2.362499999999999,-1.2994203135205744,-1.8494420857827123,3.002778684955368,2.2185
2013-07-16,0.1751072283910311,2.297500000000001,-1.0694497060744617,-1.769427933812322,1.0568838449814937,2.2528
2013-07-17,0.09001197474417744,2.1549999999999994,-1.3796157195732643,-1.7794088830829526,0.8411550185064218,2.2251
2013-07-18,-0.6874923797082513,1.977500000000001,-1.437002503810147,-1.8569350097975192,0.793021445678205,2.2262
2013-07-19,-0.8208463966906159,1.8324999999999978,-1.2220003265839328,-1.9720547572392775,0.8855546483779655,2.2464
2013-07-22,-0.9688836272588723,1.6675000000000004,-1.791875136076639,-2.2120797953407365,0.6585929675593274,2.232
2013-07-23,-0.6744230350533407,1.9750000000000014,-1.401888743740475,-1.9021064663618539,1.0891301981275845,2.2127
2013-07-24,0.039184628782930275,1.8549999999999986,-0.6444644023514048,-1.1944861746135427,1.6149521010232952,2.2501
2013-07-25,0.08510069671238973,1.7174999999999994,-0.35687622468974567,-1.0571266057043331,1.2390305900283032,2.2425
2013-07-26,0.1863667537557152,1.7024999999999988,-0.4093767689962977,-0.9395313520574788,1.5634623339865001,2.2565
2013-07-29,-0.07822229479642928,1.5649999999999995,0.11065207925103415,-0.4393696930111055,1.3478608752449368,2.2685
2013-07-30,-0.07195732636620988,1.3900000000000006,-0.4369148704550394,-0.9771391247550625,1.242543000217724,2.2825
2013-07-31,-0.33100805573699077,1.0,-0.9694796429349015,-1.3894121489222737,1.0107075985194864,2.2764
2013-08-01,-0.30458469409971833,0.8825000000000003,-0.6646434792074896,-1.1645890485521448,1.0888400827345954,2.3035
2013-08-02,-0.03708469409971826,1.1099999999999994,-0.6671195297191375,-1.2171413019812771,1.2066557805355966,2.2868
2013-08-05,-0.11711680818637049,0.8825000000000003,-0.5944736555628118,-1.044615175266708,1.1701681907250183,2.3055
2013-08-06,-0.39686533855867623,0.8774999999999995,-0.7144682124972785,-1.2644899847594164,-0.048509144350097344,2.2985
2013-08-07,-0.4373084040931854,0.6624999999999996,-0.8194116046157198,-1.2994899847594166,-0.007306226866971244,2.3136
2013-08-08,-0.5213580448508583,0.4925000000000015,-0.6745803396472887,-1.2246021119094266,-0.12129272806444469,2.2834
2013-08-09,-0.3931303069888976,0.5724999999999998,-0.5096119094273899,-1.0596336816895295,0.42332952318745853,2.2714
